Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
28-02-2018,Stock 45,865.3830793,914.5776169,1779.960696,796.0507092,712.1070643,309.7806242,49.06514838,13.87761341,1062355,101.2985562
30-03-2018,Stock 45,745.836455,899.9203557,1645.756811,1181.822413,1525.058903,119.8101208,1.82883559,0.462285672,1041380,102.3267437
30-04-2018,Stock 45,326.3361992,669.0587671,995.3949663,534.9306498,580.0242314,964.7782559,-134.7205076,0,1016238,102.7918545
31-05-2018,Stock 45,346.7521843,268.4187532,615.1709375,204.9437223,249.6957517,646.8004512,-38.68964887,0,1042989,102.3299178
29-06-2018,Stock 45,190.6699232,650.783674,841.4535973,614.1971329,624.0643575,416.630806,144.6969533,40.92481403,1065120,101.6150966
31-07-2018,Stock 45,846.9007551,949.2606001,1796.161355,1405.743397,1277.181951,655.2051549,9.083037013,2.032240469,1066070,102.4353472
31-08-2018,Stock 45,417.7051395,675.7097931,1093.414933,558.4562811,692.6096243,844.4671208,-246.2715679,0,1039068,103.1158909
28-09-2018,Stock 45,420.0334335,751.1421563,1171.17559,373.9161492,381.8653851,577.4840436,-233.5838998,0,1098363,102.2814548
31-10-2018,Stock 45,484.6824346,553.4465082,1038.128943,819.786661,900.9187366,776.6732396,-29.53096814,0,1009106,101.1534653
30-11-2018,Stock 45,862.674228,971.5930278,1834.267256,919.6317589,1076.702221,861.647961,-372.7998685,0,1064386,100.4443449
31-12-2018,Stock 45,111.6733193,779.7983366,891.4716558,340.0106291,283.5963133,650.0650392,22.57794542,5.758951007,1022625,99.06479504
31-07-2006,Stock 46,682.3592979,698.7957655,1381.155063,605.1667483,784.7626081,282.6202957,128.2169115,36.50505175,1053896,100
31-08-2006,Stock 46,524.1469395,967.5008025,1491.647742,712.3306713,883.0226706,485.6514991,67.7328771,13.65612495,1079619,101.0198624
29-09-2006,Stock 46,894.1582927,859.7800432,1753.938336,800.9506269,779.1291857,777.2516988,174.1554573,44.90480156,1013170,101.5759766
31-10-2006,Stock 46,744.7023917,902.3097355,1647.012127,1079.561156,1356.060734,972.7101237,315.8212895,88.40125817,1022019,102.5608935
30-11-2006,Stock 46,382.1495343,724.1905824,1106.340117,356.6819849,374.3786656,581.0567601,146.8130202,34.13375238,1066301,103.7936345
29-12-2006,Stock 46,743.0938461,328.1208239,1071.21467,550.7539626,617.8511601,454.1007894,-21.78415127,0,1074342,104.9365105
31-01-2007,Stock 46,156.1535753,553.4497307,709.6033061,289.8452103,345.9846084,897.1126424,-285.5373477,0,1076434,104.7272199
28-02-2007,Stock 46,489.8167761,771.307044,1261.12382,901.446296,795.4258072,459.2872158,146.7921249,42.42101413,1004736,103.4448677
30-03-2007,Stock 46,173.3795738,541.1627146,714.5422884,493.774358,477.3607173,379.9973922,-99.47803123,0,1078254,104.1808436
30-04-2007,Stock 46,884.349123,791.2612189,1675.610342,559.8743248,673.3636864,883.9100645,-162.903016,0,1028027,103.8700078
31-05-2007,Stock 46,679.465629,785.8349564,1465.300585,727.6896724,668.6348421,443.8831539,-12.1318692,0,1076591,102.9861666
29-06-2007,Stock 46,195.3407162,489.3551803,684.6958965,287.6538981,280.4240815,279.5504634,17.64433029,4.80409283,1054463,102.5766216
31-07-2007,Stock 46,441.4674778,103.3162836,544.7837613,281.8773258,232.2365956,630.3055434,90.71371956,25.86787205,1053788,103.0379841
31-08-2007,Stock 46,860.2467419,903.2716571,1763.518399,1067.57426,895.0063246,877.2864742,-49.14640213,0,1076092,103.8342946
28-09-2007,Stock 46,634.9568442,586.4200046,1221.376849,872.7098023,755.8468315,396.3236998,-173.3703642,0,1015792,103.9565088
31-10-2007,Stock 46,868.9210668,635.4743399,1504.395407,1074.636331,1244.929802,815.7062385,-337.0986977,0,1006330,103.3010128
30-11-2007,Stock 46,154.3492268,160.1766509,314.5258777,158.2391518,158.5493339,351.9463323,93.67360784,28.09739084,1087823,101.8666743
31-12-2007,Stock 46,737.2498842,651.8937289,1389.143613,516.0109842,484.7411739,552.6246782,-272.9812543,0,1090287,102.4866993
31-01-2008,Stock 46,727.977781,353.0630094,1081.04079,515.7057517,593.8956156,384.1813567,-51.55844571,0,1045136,101.7236816
29-02-2008,Stock 46,308.3726145,962.3746637,1270.747278,420.0806788,391.3364334,892.8167508,-297.2730673,0,1047584,100.8394977
31-03-2008,Stock 46,393.5878664,149.5106031,543.0984696,382.3815642,496.5273329,415.10135,164.1708159,47.94698349,1034968,99.78942885
30-04-2008,Stock 46,752.0523463,761.3115215,1513.363868,805.2530285,754.6785514,483.5143506,123.0832501,25.30012708,1049188,100.2311049
30-05-2008,Stock 46,779.7247188,471.1235164,1250.848235,669.4988666,835.8233435,876.8610563,400.0615908,106.5071753,1021105,101.0470504
30-06-2008,Stock 46,996.9640152,607.591833,1604.555848,625.9083419,552.8670378,275.9427307,-49.81314181,0,1049242,102.3965246
31-07-2008,Stock 46,766.1740246,671.6173776,1437.791402,434.137371,352.2696687,538.2726453,-137.4102533,0,1014759,102.4532902
29-08-2008,Stock 46,384.8785043,750.7565064,1135.635011,540.8030674,548.1478021,987.7554132,62.40733326,16.79450219,1075339,102.078132
30-09-2008,Stock 46,789.6199831,410.8467088,1200.466692,499.552304,544.6263725,935.715844,-231.4689024,0,1029897,102.5521196
31-10-2008,Stock 46,698.629769,323.1398868,1021.769656,631.2518492,653.1101101,230.4816038,-76.02605563,0,1047798,101.7123694
28-11-2008,Stock 46,652.6675313,906.6038557,1559.271387,761.2501282,897.644738,803.2404183,175.182554,51.9499431,1044291,100.7050338
31-12-2008,Stock 46,202.4134403,932.8451897,1135.25863,715.9814936,629.9483667,307.7783528,-108.9613163,0,1014413,101.1446439
30-01-2009,Stock 46,854.7598789,692.0623272,1546.822206,1046.324892,1206.800564,340.0704598,-86.36715513,0,1038038,100.8407439
27-02-2009,Stock 46,713.072244,186.0812579,899.1535019,601.1577706,592.6093928,587.338356,-158.8865773,0,1002298,100.0613376
31-03-2009,Stock 46,440.1106135,822.3444357,1262.455049,791.8688146,731.1788837,665.7397855,90.96362963,26.18670677,1002085,98.82164892
30-04-2009,Stock 46,695.1659926,165.6669702,860.8329628,467.0610999,533.765654,864.5602409,92.00955244,26.54871199,1091579,99.25537175
29-05-2009,Stock 46,621.7678992,633.986588,1255.754487,421.0515071,442.1343928,913.0721778,-63.51587556,0,1060676,99.60054939
30-06-2009,Stock 46,483.1124506,248.4638459,731.5762965,557.7332582,494.0362815,606.0990027,266.6650668,58.08446194,1059462,99.29703241
31-07-2009,Stock 46,803.9118657,214.803948,1018.715814,551.5061331,550.6229238,656.7224534,-280.8193627,0,1000915,100.4043269
31-08-2009,Stock 46,644.8531531,499.0712807,1143.924434,780.3659388,668.4574202,332.474008,-4.706503307,0,1082558,99.40666465
30-09-2009,Stock 46,605.9883359,782.0664794,1388.054815,585.4700733,515.5758011,795.4881206,-299.3106265,0,1032131,99.02369858
30-10-2009,Stock 46,896.0184343,995.6598283,1891.678263,668.4609353,582.2641543,570.2757088,268.3707402,69.45314667,1046792,98.13362881
30-11-2009,Stock 46,550.7618855,506.2254662,1056.987352,839.8569348,979.3284675,347.5722344,16.53918125,4.458085974,1087535,99.07308355
31-12-2009,Stock 46,302.8540536,630.8269708,933.6810244,472.7022002,504.6077948,403.5706244,-160.8772099,0,1076800,99.64883686
29-01-2010,Stock 46,852.0080416,645.0591976,1497.067239,1028.235437,1115.426456,217.1892978,-44.35377877,0,1031142,99.01519834
26-02-2010,Stock 46,916.8206415,625.0845955,1541.905237,834.4890279,1081.012639,806.9582992,72.94274868,18.01174911,1035817,98.2925897
31-03-2010,Stock 46,689.1353815,467.6823716,1156.817753,715.7307907,693.5325549,535.4537103,228.4908676,68.34214818,1030340,98.29884961
30-04-2010,Stock 46,175.2903679,958.4997168,1133.790085,496.8886438,532.166123,642.8441244,234.7421708,48.80783867,1092157,99.41319276
31-05-2010,Stock 46,815.1582714,914.4567824,1729.615054,644.4066075,619.382751,765.0803345,43.06016035,9.353309555,1029511,100.6719607
30-06-2010,Stock 46,669.8368928,623.6421745,1293.479067,819.7665162,923.0546621,127.9888337,-45.57661956,0,1059811,101.4822103
30-07-2010,Stock 46,697.2776063,564.4562639,1261.73387,678.5147872,764.7222825,804.3313686,78.83706168,21.58431038,1040220,101.0539003
31-08-2010,Stock 46,941.3212378,669.2961085,1610.617346,856.8189275,708.4162184,520.4431265,-110.7892151,0,1003644,101.3840496
30-09-2010,Stock 46,523.6382281,727.8991683,1251.537396,722.7234389,739.9568452,513.1082801,-74.11107531,0,1061295,101.1229734
29-10-2010,Stock 46,223.194338,234.1746543,457.3689923,178.1426943,189.0841772,415.8419519,195.8508194,46.61553186,1070696,100.6123167
30-11-2010,Stock 46,682.341734,112.0876646,794.4293986,597.2822758,714.2898317,594.1218291,21.94460231,5.991180123,1005220,101.6623913
31-12-2010,Stock 46,251.1502621,268.8611586,520.0114207,316.790724,260.0480332,456.1484792,168.9825402,48.58845622,1015951,101.732946
31-01-2011,Stock 46,920.5943354,476.1659506,1396.760286,901.3282154,1117.409426,188.9007994,55.41037943,12.99573024,1056880,103.1760566
28-02-2011,Stock 46,228.7135071,275.3010523,504.0145594,155.2265328,174.0195667,211.5427332,-60.91354251,0,1043798,103.9333486
31-03-2011,Stock 46,966.4973628,646.7844532,1613.281816,947.6024446,815.3526653,381.6631407,83.55562322,19.08837471,1092327,103.4509839
29-04-2011,Stock 46,290.8232229,828.1843093,1119.007532,469.6179927,430.4116511,162.0491988,61.65275209,16.52961951,1090329,104.0159415
31-05-2011,Stock 46,200.5220183,281.4058242,481.9278425,273.8838385,313.8533088,762.469817,189.2056878,55.18596339,1050486,105.1496473
30-06-2011,Stock 46,571.1087499,610.9935723,1182.102322,884.6365806,1007.406935,870.702171,158.5962068,32.42217827,1086647,106.6158107
29-07-2011,Stock 46,188.6671574,244.0898272,432.7569846,247.7788544,205.350117,769.5697519,-60.65366011,0,1062275,107.6117402
31-08-2011,Stock 46,845.4462009,225.1516886,1070.597889,779.5494857,630.5950813,545.8962494,-91.72058265,0,1095008,107.674761
30-09-2011,Stock 46,754.72793,983.4498995,1738.177829,826.4528591,1022.333543,498.5902867,139.0228728,36.4340831,1079229,107.1111897
31-10-2011,Stock 46,347.8854827,361.9117569,709.7972396,492.3615412,623.2196389,526.210984,86.96451632,22.88239672,1078003,107.5750938
30-11-2011,Stock 46,771.5985747,960.055274,1731.653849,1343.031908,1316.137898,243.692437,94.19307664,25.0446008,1059644,108.2241927
30-12-2011,Stock 46,644.4390664,595.6137242,1240.052791,422.9566724,403.4924681,497.5179925,140.9600899,39.08562938,1075491,109.3195944
31-01-2012,Stock 46,965.1922493,744.7642291,1709.956478,1345.451943,1534.645088,419.3482504,69.30780425,17.19533456,1032561,110.6092162
29-02-2012,Stock 46,623.5942098,627.6498895,1251.244099,612.9573887,683.2112081,977.4173122,462.1037745,120.8583994,1045081,111.4413972
30-03-2012,Stock 46,982.0035097,294.1186753,1276.122185,918.4506622,764.3791519,831.9104655,393.7312692,86.96117704,1031229,113.2029428
30-04-2012,Stock 46,481.3833526,814.4927184,1295.876071,413.3907584,348.1729597,351.9637035,148.9817086,42.99358262,1086927,115.1153176
31-05-2012,Stock 46,956.7496372,959.5612654,1916.310903,1080.918761,930.1832774,735.3844737,361.7368879,79.81706482,1056070,117.085081
29-06-2012,Stock 46,596.0352859,285.1680166,881.2033026,539.396367,657.3228677,269.2994881,5.881190909,1.741609725,1013346,119.1873927
31-07-2012,Stock 46,927.603015,284.2940672,1211.897082,692.419452,806.3699047,459.0794532,0.327039841,0.080185925,1044543,120.0344951
31-08-2012,Stock 46,560.3585694,531.7598862,1092.118456,418.404882,433.2430305,820.7678201,107.7147044,27.41038898,1015402,120.2267214
28-09-2012,Stock 46,117.3442474,915.4105135,1032.754761,514.1733947,423.513032,443.935632,-43.94916686,0,1089957,121.0022613
31-10-2012,Stock 46,892.6206841,663.4953311,1556.116015,608.8278141,574.0808071,330.2486221,2.896490407,0.765708824,1075546,121.1805575
30-11-2012,Stock 46,807.2497266,158.6072019,965.8569284,364.7364036,340.654493,890.9128995,-50.13641893,0,1092926,121.7317011
31-12-2012,Stock 46,860.1373792,383.9491709,1244.08655,526.1010218,587.8186822,244.0953457,-52.50479375,0,1036011,121.0385726
31-01-2013,Stock 46,470.3585341,134.0505142,604.4090483,411.3418822,422.6316189,708.2002936,199.3720854,47.90253941,1018378,119.9944167
28-02-2013,Stock 46,884.6492074,175.3101608,1059.959368,429.9573568,442.7622946,293.5029356,90.45431637,20.32554398,1063083,120.5622689
29-03-2013,Stock 46,640.5218877,334.3761374,974.8980251,361.3306507,366.9148595,340.9654373,48.07560302,14.30364128,1030873,120.984511
30-04-2013,Stock 46,873.6738839,903.2268363,1776.90072,660.3831596,611.3582704,871.7970575,348.4856689,86.73611916,1024400,121.7489167
31-05-2013,Stock 46,591.6138831,495.2787167,1086.8926,511.0145076,467.3672697,991.9472842,-470.5025608,0,1099477,123.4434826
28-06-2013,Stock 46,634.5399456,960.8059369,1595.345883,1036.134019,890.5963722,543.1537429,12.09238023,2.699692174,1091763,122.378733
31-07-2013,Stock 46,415.2843308,235.1288141,650.4131449,378.4942098,356.8649675,886.9112477,100.0107961,23.79659619,1075483,122.6997986
30-08-2013,Stock 46,616.3311139,601.714659,1218.045773,838.4506101,1067.455493,333.9314697,-146.3719265,0,1099693,123.5494886
30-09-2013,Stock 46,521.4347313,143.9953743,665.4301056,209.6667999,269.7420508,577.6998182,261.5443437,75.69223664,1084010,122.5884687
31-10-2013,Stock 46,529.2722135,943.247408,1472.519622,962.8835783,791.5899548,842.5716017,133.850215,33.77128031,1071875,123.3500267
29-11-2013,Stock 46,631.5247172,690.0385537,1321.563271,895.7847727,947.3969936,672.9924999,-304.0024716,0,1039122,124.7271693
31-12-2013,Stock 46,739.1110498,659.5087405,1398.61979,896.0564437,764.8248168,199.6103133,17.33765274,4.489310704,1078635,123.8164489
31-01-2014,Stock 46,871.2607634,820.9960985,1692.256862,688.2322461,648.5952487,753.7195796,-150.7150339,0,1078142,124.3071492
28-02-2014,Stock 46,119.5724184,946.2395683,1065.811987,708.7032795,778.3337588,739.5148094,-334.3961286,0,1094900,123.8247162
31-03-2014,Stock 46,933.9035713,988.0673669,1921.970938,936.5747299,820.5394808,219.1143669,96.58923382,22.49973607,1041777,122.3017761
30-04-2014,Stock 46,100.1971321,365.9164735,466.1136056,291.9035638,323.1741303,297.176167,-126.2270998,0,1028097,122.9584242
30-05-2014,Stock 46,958.2415348,389.9464233,1348.187958,695.840444,669.2688824,221.0479736,90.64852675,18.27505119,1095935,122.0253167
30-06-2014,Stock 46,969.3320924,630.1510725,1599.483165,906.3596157,973.6421489,608.857474,34.02121669,7.65413504,1012437,122.4277357
31-07-2014,Stock 46,584.9170571,556.9622784,1141.879336,524.0461001,486.950806,694.7382288,297.6453387,83.53095316,1038959,122.8547103
29-08-2014,Stock 46,457.267969,797.4650472,1254.733016,919.9033453,1088.477336,124.2520313,-28.2039263,0,1043451,124.5820252
30-09-2014,Stock 46,627.9464185,146.9036518,774.8500703,433.1016049,448.6073853,260.8315106,20.8786497,4.865635598,1084254,124.4423315
31-10-2014,Stock 46,751.8677302,964.1850213,1716.052752,525.1727484,423.0428161,137.4483378,42.99020463,12.59819573,1016954,124.4285311
28-11-2014,Stock 46,206.0591231,637.6269197,843.6860428,303.9963176,343.5745807,789.8542827,-221.1123588,0,1005665,125.6662061
31-12-2014,Stock 46,599.8939724,181.6359316,781.5299039,580.5847265,664.460943,977.9212973,128.9238767,34.10022678,1076728,124.8960848
30-01-2015,Stock 46,278.2249054,601.3183296,879.543235,411.8928039,391.7162602,137.5729905,17.19957041,4.401496485,1013389,125.121642
27-02-2015,Stock 46,214.309178,979.5588512,1193.868029,620.0573008,621.4923389,678.6550223,183.5982208,39.38546354,1042210,125.9293916
31-03-2015,Stock 46,709.1893967,807.5505924,1516.739989,725.7752136,593.7631077,851.5606669,-378.2459833,0,1047094,127.239756
30-04-2015,Stock 46,333.2555876,782.8797193,1116.135307,701.286933,833.5370438,626.500933,11.75384104,3.194206544,1086785,126.5570369
29-05-2015,Stock 46,858.7693088,407.931206,1266.700515,562.6283271,482.1107584,835.1252005,323.6759956,67.54578545,1039097,126.7620292
30-06-2015,Stock 46,469.712299,236.2470954,705.9593944,490.8064563,480.4390649,659.6092926,325.8397769,81.77130067,1025137,128.2293726
31-07-2015,Stock 46,420.5002338,334.5011407,755.0013744,466.29016,534.9453599,852.4680417,12.41169846,3.3283422,1085402,130.4169658
31-08-2015,Stock 46,181.4760156,774.1911172,955.6671328,470.3644967,396.1930331,234.2882004,76.80258875,16.01796622,1028516,131.4247299
30-09-2015,Stock 46,836.9879402,720.5812259,1557.569166,885.1179273,723.4676444,708.2449058,-202.2465888,0,1053268,132.9231244
30-10-2015,Stock 46,396.8804829,243.1081241,639.988607,499.5508959,641.6306465,678.9390973,81.77319685,17.68264601,1076406,132.7149306
30-11-2015,Stock 46,208.3671196,368.4367617,576.8038813,369.0378469,339.2598204,327.1049858,118.3733653,26.21056676,1031484,132.9913141
31-12-2015,Stock 46,833.4457602,641.3628842,1474.808644,1048.582996,1312.602127,290.3814521,73.00730423,20.40810858,1053303,134.3846253
29-01-2016,Stock 46,924.0439954,707.281675,1631.32567,632.4499689,639.836952,142.6939674,62.87565007,17.08126558,1056483,135.4268833
29-02-2016,Stock 46,798.1585682,475.0485814,1273.20715,770.1735602,702.7363044,975.5830049,58.68858206,16.05977161,1034930,136.7658154
31-03-2016,Stock 46,321.5050107,122.8787155,444.3837263,166.5718144,197.8735436,360.1810778,158.4494738,47.26494794,1027964,137.9367981
29-04-2016,Stock 46,381.1002416,683.3417989,1064.44204,699.6742659,785.0352205,816.0625301,-82.95715111,0,1037505,139.5713255
31-05-2016,Stock 46,291.1061023,758.5212,1049.627302,587.3618929,555.7067169,859.7879952,-135.1267801,0,1044602,139.3770165
30-06-2016,Stock 46,240.3091461,407.2269873,647.5361334,296.4339127,293.7383791,392.6464573,-123.5149566,0,1097330,138.7060396
29-07-2016,Stock 46,321.5948459,903.6950761,1225.289922,832.1658551,929.0063885,532.3805648,-99.0052624,0,1016718,137.5702004
31-08-2016,Stock 46,441.1637908,916.1256659,1357.289457,811.8962277,977.6465653,869.5616706,368.0034233,76.32463542,1088510,136.479193
30-09-2016,Stock 46,593.634943,716.7825473,1310.41749,677.2341582,811.2610586,324.1141989,-88.77148654,0,1026920,137.5163929
31-10-2016,Stock 46,594.7788365,430.0410197,1024.819856,621.0262467,588.1212561,289.91201,94.51268849,23.54497107,1044095,136.8647994
30-11-2016,Stock 46,708.5112288,401.1692315,1109.68046,603.850504,766.8066444,703.4544599,-113.4419377,0,1015393,137.7168884
30-12-2016,Stock 46,184.7165356,425.9274859,610.6440215,311.1936817,257.2753394,736.8685452,225.0765481,61.44881108,1072003,136.838004
31-01-2017,Stock 46,639.5329795,996.2765296,1635.809509,1048.25335,1323.813782,138.4941071,59.42044612,15.2354975,1046917,138.5519158
28-02-2017,Stock 46,699.6212341,984.7429449,1684.364179,806.5596161,674.679312,297.4994257,-20.45046432,0,1041997,139.873726
